date,duration,durationString,threads,memory,swap,renderer
Mar 2  2019 13:07:27,8226,2.2 h,5,1628560,3710524,houdini
Mar 2  2019 13:07:32,8453,2.3 h,5,1587572,3722816,houdini
Mar 2  2019 13:07:34,9085,2.5 h,5,1607124,3751484,houdini
Mar 2  2019 13:07:26,9459,2.6 h,5,1587712,3731008,houdini
Mar 2  2019 13:07:26,8147,2.2 h,5,1619696,3735104,houdini
Mar 2  2019 13:07:25,9423,2.6 h,5,1622612,3735108,houdini
Mar 2  2019 13:07:24,9488,2.6 h,5,1601304,3722816,houdini
Mar 2  2019 13:07:34,8136,2.2 h,5,1595872,3751484,houdini
Mar 2  2019 13:07:36,9074,2.5 h,5,1588200,3739192,houdini
Mar 2  2019 13:08:32,12386,3.4 h,5,1584124,3722816,houdini
Mar 2  2019 13:07:58,12618,3.5 h,5,1599228,3755584,houdini
Mar 2  2019 13:07:58,12651,3.5 h,5,1608352,3755580,houdini
Mar 2  2019 13:08:25,10194,2.8 h,5,1595048,3747392,houdini
Mar 2  2019 13:07:55,10249,2.8 h,5,1592764,3751488,houdini
Mar 2  2019 13:08:23,11490,3.1 h,5,1594860,3722812,houdini
Mar 2  2019 13:08:25,12225,3.3 h,6,1608608,3731008,houdini
Mar 2  2019 13:07:56,12692,3.5 h,5,1563208,3722816,houdini
Mar 2  2019 13:07:54,8188,2.2 h,5,1608776,3735104,houdini
Mar 2  2019 13:08:02,12693,3.5 h,7,1615888,3739200,houdini
Mar 2  2019 13:08:16,11502,3.1 h,5,1593520,3710524,houdini
Mar 2  2019 13:08:13,12451,3.4 h,7,1618976,3767872,houdini
Mar 2  2019 13:08:00,12414,3.4 h,5,1630448,3718720,houdini
Mar 2  2019 13:07:54,9457,2.6 h,5,1603596,3751488,houdini
Mar 2  2019 13:08:17,8476,2.3 h,5,1586756,3731004,houdini
Mar 2  2019 13:08:03,8174,2.2 h,5,1609160,3755584,houdini
Mar 2  2019 13:08:03,8361,2.3 h,5,1630000,3763776,houdini
Mar 2  2019 13:08:18,11470,3.1 h,6,1591352,3735096,houdini
May 20  2019 18:00:10,58,58 s,7,489372,2797792,houdini
May 20  2019 18:00:11,56,56 s,7,519264,2844164,houdini
May 20  2019 18:00:10,56,56 s,7,434460,2368168,houdini
May 20  2019 18:00:08,60,60 s,7,519360,2843140,houdini
May 20  2019 18:00:15,54,54 s,5,215536,1279776,houdini
May 20  2019 18:00:18,55,55 s,7,521528,2856448,houdini
May 20  2019 18:00:11,56,56 s,7,935512,3599788,houdini
May 20  2019 18:00:12,56,56 s,7,1081208,3759092,houdini
May 20  2019 18:00:14,56,56 s,7,519996,2844164,houdini
May 20  2019 18:00:09,59,59 s,7,1138928,3812816,houdini
May 20  2019 18:00:10,57,57 s,5,210744,1275684,houdini
May 20  2019 18:00:13,56,56 s,7,1136148,3796444,houdini
May 20  2019 18:00:19,142,2.3 m,7,741280,3258452,houdini
May 20  2019 18:00:08,61,61 s,7,822008,3443940,houdini
May 20  2019 18:00:13,57,57 s,7,753648,3242080,houdini
May 20  2019 18:00:11,56,56 s,7,527248,2856452,houdini
May 20  2019 18:00:09,57,57 s,5,215232,1279280,houdini
May 20  2019 18:00:13,60,60 s,7,485036,2779476,houdini
May 20  2019 17:57:11,298,4.9 m,7,1126916,3824596,houdini
May 20  2019 17:57:00,313,5.2 m,7,1140964,3828684,houdini
May 20  2019 17:57:14,305,5.0 m,7,1130092,3821016,houdini
May 20  2019 17:57:22,146,2.4 m,7,1116356,3812312,houdini
May 20  2019 18:00:05,64,64 s,7,1076480,3750860,houdini
May 20  2019 17:57:44,121,2.0 m,7,1136832,3829200,houdini
May 20  2019 17:57:30,301,5.0 m,7,1141924,3825104,houdini
May 20  2019 17:57:37,131,2.1 m,7,1137532,3825108,houdini
May 20  2019 18:00:06,65,65 s,7,1146108,3800532,houdini
May 20  2019 18:00:05,62,62 s,7,484516,2800908,houdini
May 20  2019 18:00:05,78,78 s,7,283020,2024264,houdini
May 20  2019 18:00:12,58,58 s,5,179824,1243288,houdini
May 20  2019 18:00:12,54,54 s,7,830396,3448036,houdini
May 20  2019 18:00:05,63,63 s,7,533280,2849552,houdini
May 20  2019 18:00:08,62,62 s,7,742092,3241064,houdini
May 20  2019 18:00:04,65,65 s,7,433204,2366888,houdini
May 20  2019 18:00:11,60,60 s,7,290508,2026316,houdini
May 20  2019 18:00:08,62,62 s,7,523796,2852360,houdini
May 20  2019 18:00:11,61,61 s,5,215220,1279280,houdini
May 20  2019 18:00:08,60,60 s,7,692524,3012628,houdini
May 20  2019 18:00:05,63,63 s,5,212796,1275684,houdini
May 20  2019 18:00:15,54,54 s,7,825976,3431652,houdini
Mar 1  2019 19:34:20,279,4.6 m,9,2879552,6433408,houdini
Mar 1  2019 19:34:11,275,4.5 m,9,3408408,7136188,houdini
Mar 1  2019 19:34:18,250,4.1 m,9,4215400,8438368,houdini
Mar 1  2019 19:34:21,238,3.9 m,9,3436000,6849904,houdini
Mar 1  2019 19:34:09,270,4.5 m,9,4028812,8042352,houdini
Mar 1  2019 19:34:20,283,4.7 m,9,2319684,5735552,houdini
Mar 1  2019 19:34:06,310,5.1 m,9,3720180,6831472,houdini
Mar 1  2019 19:34:04,319,5.3 m,9,2643032,5478940,houdini
Mar 1  2019 19:34:17,277,4.6 m,9,3052392,6784232,houdini
Mar 1  2019 19:34:10,262,4.3 m,9,4154228,8244312,houdini
Mar 1  2019 19:33:50,283,4.7 m,9,3039048,5511704,houdini
Mar 1  2019 19:34:08,269,4.4 m,9,4343716,8569952,houdini
Mar 1  2019 19:34:23,233,3.8 m,9,3411520,6464804,houdini
Mar 1  2019 19:34:22,279,4.6 m,9,3409240,6543492,houdini
Mar 1  2019 19:34:08,270,4.5 m,9,4364176,8373212,houdini
Mar 1  2019 19:33:50,284,4.7 m,9,3084016,5821500,houdini
Mar 1  2019 19:34:23,178,2.9 m,9,3016156,5983520,houdini
Mar 1  2019 19:34:08,284,4.7 m,9,3782976,8021600,houdini
Mar 1  2019 19:34:08,271,4.5 m,9,4453580,8545372,houdini
Mar 1  2019 19:34:25,276,4.6 m,9,3600028,6308996,houdini
Mar 1  2019 19:33:45,280,4.6 m,9,3094960,6085920,houdini
Mar 1  2019 19:33:56,308,5.1 m,9,3155736,5679880,houdini
Mar 1  2019 19:33:55,309,5.1 m,9,3085788,5582552,houdini
Mar 1  2019 19:33:47,262,4.3 m,9,3549648,6808936,houdini
Mar 1  2019 19:33:46,313,5.2 m,9,2942308,5919808,houdini
Mar 1  2019 19:33:54,309,5.1 m,9,3114328,5395472,houdini
Mar 1  2019 19:34:24,179,2.9 m,9,2977580,5634104,houdini
Mar 1  2019 19:34:25,282,4.7 m,9,4182892,8295012,houdini
Mar 1  2019 19:33:53,292,4.8 m,9,2838936,5499408,houdini
Mar 1  2019 19:33:46,298,4.9 m,9,3761480,6905200,houdini
Mar 1  2019 19:33:41,296,4.9 m,9,3013628,5984028,houdini
Mar 1  2019 19:34:17,283,4.7 m,9,3175996,6461568,houdini
Mar 1  2019 19:34:00,323,5.3 m,9,2629064,5549780,houdini
Mar 1  2019 19:33:58,321,5.3 m,9,3293492,6251808,houdini
Mar 1  2019 19:34:13,282,4.7 m,9,3674960,6508168,houdini
Mar 1  2019 19:33:42,300,5.0 m,9,2999428,5983512,houdini
Mar 1  2019 19:33:46,260,4.3 m,9,3651860,6776688,houdini
Mar 1  2019 19:34:02,314,5.2 m,9,3770320,6897008,houdini
Mar 1  2019 19:34:01,322,5.3 m,9,2639296,5598948,houdini
Mar 1  2019 19:33:43,285,4.7 m,9,3479528,6821228,houdini
Jan 28  2019 15:54:02,346,5.7 m,5,404312,7409524,maya arnold
Apr 16  2019 10:09:22,77,77 s,5,1555452,11087512,maya arnold
Apr 16  2019 10:09:23,77,77 s,5,1184736,11113132,maya arnold
May 25  2019 18:09:55,17917,4.9 h,7,2877860,5780788,houdini
May 25  2019 18:06:46,17004,4.7 h,7,2829216,5809464,houdini
May 25  2019 18:06:45,17049,4.7 h,7,2791168,5808440,houdini
May 25  2019 18:09:30,18363,5.1 h,7,2845000,5817648,houdini
May 25  2019 18:06:53,17037,4.7 h,7,2801080,5809464,houdini
May 25  2019 18:06:59,16649,4.6 h,7,2820000,5820732,houdini
May 25  2019 18:08:12,17269,4.7 h,7,2966308,5837108,houdini
May 25  2019 18:08:12,17192,4.7 h,7,2963748,5834040,houdini
May 25  2019 18:07:04,17049,4.7 h,7,2794028,5801264,houdini
May 25  2019 18:09:02,17612,4.8 h,7,2884632,5809464,houdini
May 25  2019 18:09:04,18194,5.0 h,7,2888292,5813560,houdini
May 25  2019 18:07:06,16605,4.6 h,7,2816028,5821752,houdini
May 25  2019 18:10:51,18080,5.0 h,7,2816660,5800248,houdini
May 25  2019 18:11:01,18333,5.0 h,7,2802572,5796152,houdini
May 25  2019 18:06:22,16744,4.6 h,7,2865748,5809468,houdini
May 25  2019 18:06:24,16580,4.6 h,7,2949552,5817660,houdini
May 25  2019 18:11:51,15290,4.2 h,7,2939204,5788988,houdini
May 25  2019 18:11:04,18415,5.1 h,7,2855940,5838140,houdini
May 25  2019 18:10:54,18370,5.1 h,7,2807392,5793076,houdini
May 25  2019 18:10:40,18335,5.0 h,7,2906676,5772596,houdini
May 25  2019 18:11:00,18359,5.0 h,7,2831276,5812536,houdini
May 25  2019 18:10:50,18079,5.0 h,7,2828204,5824820,houdini
May 25  2019 18:06:22,3286,54.7 m,7,2884812,5797176,houdini
May 25  2019 18:06:20,3321,55.3 m,7,2903500,5801264,houdini
May 25  2019 18:10:48,18244,5.0 h,7,2880780,5817652,houdini
May 25  2019 18:10:58,18337,5.0 h,7,2816820,5812532,houdini
May 25  2019 18:10:40,18406,5.1 h,7,2880480,5809460,houdini
May 25  2019 18:11:08,18372,5.1 h,7,2841216,5817652,houdini
May 25  2019 18:10:41,18098,5.0 h,7,2971156,5821748,houdini
May 25  2019 18:10:18,18163,5.0 h,7,2822904,5813564,houdini
May 25  2019 18:06:26,17088,4.7 h,7,2909228,5821752,houdini
May 25  2019 18:06:29,17065,4.7 h,7,2898336,5834036,houdini
May 25  2019 18:10:22,17919,4.9 h,7,2805920,5813556,houdini
May 25  2019 18:10:42,18126,5.0 h,7,2955296,5841208,houdini
May 25  2019 18:11:14,11715,3.2 h,7,2936804,5776696,houdini
May 25  2019 18:10:43,18399,5.1 h,7,2893208,5838140,houdini
May 25  2019 18:11:12,18199,5.0 h,7,2923204,5788984,houdini
May 25  2019 18:11:31,18193,5.0 h,7,2838628,5813556,houdini
May 25  2019 18:06:34,16962,4.7 h,7,2846424,5787960,houdini
May 25  2019 18:06:32,16931,4.7 h,7,2883904,5833016,houdini
May 25  2019 18:11:37,18191,5.0 h,7,2824144,5829944,houdini
May 25  2019 18:11:12,11720,3.2 h,7,2911308,5776696,houdini
May 25  2019 18:10:41,18311,5.0 h,7,2901196,5821752,houdini
May 25  2019 18:10:10,17909,4.9 h,7,2828500,5834036,houdini
May 25  2019 18:10:34,18483,5.1 h,7,2830312,5825844,houdini
May 25  2019 18:11:21,18331,5.0 h,7,2871308,5805360,houdini
May 25  2019 18:11:39,18242,5.0 h,7,2811700,5805360,houdini
May 25  2019 18:11:41,17825,4.9 h,7,2816076,5808436,houdini
May 25  2019 18:11:20,18092,5.0 h,7,2857748,5809464,houdini
May 25  2019 18:10:30,18057,5.0 h,7,2845420,5824824,houdini
May 25  2019 18:10:11,18261,5.0 h,7,2842376,5821752,houdini
May 25  2019 18:11:11,17626,4.8 h,7,2962956,5816628,houdini
May 25  2019 18:10:22,18559,5.1 h,7,2868216,5821756,houdini
May 25  2019 18:10:01,17866,4.9 h,7,2857896,5809460,houdini
May 25  2019 18:11:45,18190,5.0 h,7,2809056,5816632,houdini
May 25  2019 18:11:29,18175,5.0 h,7,2808816,5787960,houdini
May 25  2019 18:06:37,17009,4.7 h,7,2889304,5816632,houdini
May 25  2019 18:06:41,16992,4.7 h,7,2869324,5788984,houdini
May 25  2019 18:11:24,17809,4.9 h,7,2835312,5846332,houdini
May 25  2019 18:11:44,18223,5.0 h,7,2828516,5821756,houdini
May 25  2019 18:10:06,18248,5.0 h,7,2892040,5838132,houdini
May 25  2019 18:10:29,18560,5.1 h,7,2810216,5817652,houdini
May 25  2019 18:11:11,17943,4.9 h,7,2931080,5793076,houdini
May 25  2019 18:10:39,18185,5.0 h,7,2956860,5775668,houdini
May 25  2019 18:09:58,18049,5.0 h,7,2846628,5801264,houdini
May 25  2019 18:10:57,18350,5.0 h,7,2800236,5784892,houdini
May 25  2019 18:11:50,15677,4.3 h,7,2986156,5842236,houdini
May 25  2019 18:11:17,17636,4.8 h,7,2849872,5805368,houdini
May 25  2019 18:11:18,18296,5.0 h,7,2883780,5817656,houdini
May 25  2019 18:11:50,14975,4.1 h,7,2952580,5809460,houdini
May 25  2019 18:10:55,18323,5.0 h,7,2815996,5825852,houdini
May 25  2019 18:09:54,18095,5.0 h,7,2874872,5817652,houdini
May 25  2019 18:10:38,17684,4.9 h,7,2788980,5793080,houdini
May 25  2019 18:09:58,18046,5.0 h,7,2878572,5809464,houdini
May 25  2019 18:10:39,17934,4.9 h,7,2903304,5825856,houdini
May 25  2019 18:11:15,18222,5.0 h,7,2920840,5764416,houdini
May 25  2019 18:11:49,14837,4.1 h,7,2925940,5784884,houdini
May 25  2019 18:11:48,18171,5.0 h,7,2830816,5816632,houdini
May 25  2019 18:11:14,17681,4.9 h,7,2956992,5816628,houdini
May 25  2019 18:10:39,18211,5.0 h,7,2946232,5812540,houdini
May 25  2019 18:10:00,17785,4.9 h,7,2847096,5801268,houdini
May 25  2019 18:08:21,17964,4.9 h,7,2920924,5817656,houdini
May 25  2019 18:08:54,18092,5.0 h,7,2967164,5825844,houdini
May 25  2019 18:09:07,17712,4.9 h,7,2852472,5793080,houdini
May 25  2019 18:09:13,18195,5.0 h,7,2882880,5821752,houdini
May 25  2019 18:08:57,17869,4.9 h,7,2918252,5816636,houdini
May 25  2019 18:08:26,17030,4.7 h,7,2855272,5816628,houdini
May 25  2019 18:09:13,17724,4.9 h,7,2819312,5809468,houdini
May 25  2019 18:09:01,17393,4.8 h,7,2899012,5821752,houdini
May 25  2019 18:08:58,17932,4.9 h,7,2952640,5805372,houdini
May 25  2019 18:09:12,17337,4.8 h,7,2806508,5805368,houdini
May 25  2019 18:09:23,17761,4.9 h,7,2827928,5829944,houdini
May 25  2019 18:08:46,17079,4.7 h,7,2810840,5801272,houdini
May 25  2019 18:08:54,17351,4.8 h,7,2859176,5788984,houdini
May 25  2019 18:09:27,17458,4.8 h,7,2819424,5838136,houdini
May 25  2019 18:08:35,17795,4.9 h,7,2851096,5809460,houdini
May 25  2019 18:09:22,17674,4.9 h,7,2820364,5813556,houdini
May 25  2019 18:09:18,13996,3.8 h,7,2792440,5817652,houdini
May 25  2019 18:08:29,17819,4.9 h,7,2879996,5809464,houdini
Apr 5  2019 22:17:12,1813,30.2 m,5,2509008,9500788,maya arnold
Apr 5  2019 22:17:32,332562,92.3 h,5,768708,7749232,maya arnold
Apr 5  2019 22:17:35,1832,30.5 m,5,2507728,9490048,maya arnold
Apr 5  2019 22:17:11,332587,92.3 h,6,766744,10100744,maya arnold
Apr 5  2019 22:17:32,1825,30.4 m,5,2510492,9488068,maya arnold
Apr 5  2019 22:17:11,332589,92.3 h,5,773100,7751260,maya arnold
Apr 5  2019 22:17:10,1780,29.6 m,5,2508752,9493220,maya arnold
Apr 5  2019 22:17:29,332562,92.3 h,5,767280,7747896,maya arnold
Apr 5  2019 22:17:23,1842,30.7 m,5,2520700,9491076,maya arnold
Apr 5  2019 22:17:16,332583,92.3 h,5,788004,7760504,maya arnold
Apr 5  2019 22:17:08,1755,29.2 m,5,2512568,9499676,maya arnold
Apr 5  2019 22:17:08,332594,92.3 h,5,778640,7751656,maya arnold
Apr 5  2019 22:17:14,1830,30.5 m,5,2528584,9496848,maya arnold
Apr 5  2019 22:17:23,332570,92.3 h,5,768016,7750444,maya arnold
Apr 5  2019 22:17:24,332572,92.3 h,5,765576,7745136,maya arnold
Apr 5  2019 22:17:27,332565,92.3 h,5,781956,7761848,maya arnold
Apr 5  2019 22:17:33,1828,30.4 m,5,2514800,9500084,maya arnold
Apr 5  2019 22:17:23,1839,30.6 m,5,2507928,9504428,maya arnold
Apr 5  2019 22:16:58,1918,31.9 m,5,2504432,9487112,maya arnold
Apr 5  2019 22:16:57,1657,27.6 m,5,2511348,10943468,maya arnold
Apr 5  2019 22:16:52,332622,92.3 h,5,1869480,10893960,maya arnold
Apr 5  2019 22:16:52,1925,32.0 m,5,2508676,9718916,maya arnold
Apr 5  2019 22:16:54,136,2.2 m,5,1893768,10919020,maya arnold
Apr 5  2019 22:16:53,332620,92.3 h,5,878876,8338884,maya arnold
Apr 5  2019 22:16:55,332616,92.3 h,5,1726392,9733796,maya arnold
Apr 5  2019 22:16:56,332614,92.3 h,5,1206836,9649160,maya arnold
Apr 5  2019 22:16:55,136,2.2 m,5,2444224,9490328,maya arnold
Apr 5  2019 22:16:56,332616,92.3 h,5,769412,7746100,maya arnold
Apr 5  2019 22:17:08,332596,92.3 h,5,782164,7755388,maya arnold
Apr 5  2019 22:17:06,332599,92.3 h,5,769528,7756468,maya arnold
Apr 5  2019 22:17:22,1834,30.5 m,5,2519220,9490748,maya arnold
Apr 5  2019 22:17:03,1752,29.2 m,5,2510180,9506948,maya arnold
Apr 5  2019 22:17:06,1765,29.4 m,5,2500632,9508428,maya arnold
Apr 5  2019 22:17:23,332571,92.3 h,5,763852,7749656,maya arnold
Apr 5  2019 22:17:01,1673,27.8 m,5,2517484,9969732,maya arnold
Apr 5  2019 22:17:36,1828,30.4 m,5,2518168,9490656,maya arnold
Apr 5  2019 22:17:36,332557,92.3 h,5,757640,7749252,maya arnold
Apr 5  2019 22:16:59,332609,92.3 h,5,887360,8338472,maya arnold
Apr 5  2019 22:17:05,332602,92.3 h,5,773308,7751968,maya arnold
Apr 5  2019 22:17:03,129,2.1 m,5,2451492,9497128,maya arnold
Apr 16  2019 10:21:26,1180,19.6 m,5,980352,10572560,maya arnold
Apr 16  2019 10:21:27,1180,19.6 m,5,1535900,11202448,maya arnold
Jan 28  2019 15:55:14,269,4.4 m,5,406068,7409516,maya arnold
May 26  2019 21:38:21,772,12.8 m,5,685016,6382604,maya arnold
May 26  2019 21:38:12,773,12.8 m,5,697224,6390284,maya arnold
May 26  2019 21:38:11,7,7 s,0,0,0,maya arnold
Mar 2  2019 0:28:43,46276,12.8 h,9,4770040,7594864,houdini
Mar 2  2019 0:28:43,46154,12.8 h,9,4769088,7652208,houdini
Mar 2  2019 0:29:00,45793,12.7 h,9,5827144,9507432,houdini
Mar 2  2019 0:28:38,46252,12.8 h,9,4762816,7611244,houdini
Mar 2  2019 0:28:40,46241,12.8 h,9,4803196,7619436,houdini
Mar 2  2019 0:28:59,69248,19.2 h,9,5936376,9400940,houdini
Mar 2  2019 0:28:48,46155,12.8 h,9,4868332,7676784,houdini
Mar 2  2019 0:28:55,45792,12.7 h,9,4884836,7611248,houdini
Mar 2  2019 0:28:54,46004,12.7 h,9,4836652,7603056,houdini
Mar 2  2019 0:28:45,46177,12.8 h,9,4872984,7684968,houdini
Mar 2  2019 0:28:48,45832,12.7 h,9,4956540,7660392,houdini
Mar 2  2019 0:28:47,45816,12.7 h,9,4876652,7652208,houdini
Mar 2  2019 19:13:43,1796,29.9 m,9,4733668,7554408,houdini
Mar 2  2019 19:13:53,1784,29.7 m,9,4707004,7535984,houdini
Mar 2  2019 19:13:58,1187,19.7 m,9,4708828,7488876,houdini
Mar 2  2019 19:13:57,1193,19.8 m,9,4796180,7591280,houdini
Mar 2  2019 19:13:55,1185,19.7 m,9,4733988,7504744,houdini
Mar 2  2019 19:13:49,1762,29.3 m,9,4704312,7542132,houdini
Mar 2  2019 0:28:37,46174,12.8 h,9,4879400,7644016,houdini
Mar 2  2019 19:14:03,1186,19.7 m,9,4769860,7578984,houdini
Mar 2  2019 19:13:54,1184,19.7 m,9,4616936,7517036,houdini
Mar 2  2019 19:15:06,581,9.6 m,9,4654008,7574892,houdini
Mar 2  2019 19:15:05,583,9.7 m,9,2468240,5369532,houdini
Mar 2  2019 19:13:55,1181,19.6 m,9,4729056,7504748,houdini
Mar 2  2019 19:14:02,1193,19.8 m,9,4880976,7603564,houdini
Mar 2  2019 0:28:35,46181,12.8 h,9,4759620,7631728,houdini
Mar 2  2019 19:14:15,1179,19.6 m,9,4739580,7562604,houdini
Mar 2  2019 19:13:50,1788,29.8 m,9,4850656,7517556,houdini
Mar 2  2019 19:14:39,594,9.9 m,9,4709692,7538028,houdini
Mar 2  2019 19:14:35,601,10.0 m,9,4897020,7583080,houdini
Mar 2  2019 19:13:52,1766,29.4 m,9,4714368,7562604,houdini
Mar 2  2019 19:14:14,1182,19.7 m,9,3707384,6181660,houdini
Mar 2  2019 19:13:48,1775,29.5 m,9,4695220,7505260,houdini
Mar 2  2019 19:14:12,1181,19.6 m,9,4751336,7570800,houdini
Mar 2  2019 19:13:23,1822,30.3 m,9,4662980,7532912,houdini
Mar 2  2019 19:13:22,1799,29.9 m,9,4728656,7491444,houdini
Mar 2  2019 19:14:09,1183,19.7 m,9,4527020,7513460,houdini
Mar 2  2019 19:13:50,1761,29.3 m,9,4774236,7578996,houdini
Mar 2  2019 0:28:31,46020,12.7 h,9,4912920,7607156,houdini
Mar 2  2019 0:29:01,69251,19.2 h,9,5741836,9413728,houdini
Mar 2  2019 19:13:21,1823,30.3 m,9,4610996,7488364,houdini
Mar 2  2019 19:13:29,1782,29.7 m,9,4712776,7525740,houdini
Mar 2  2019 19:14:34,595,9.9 m,9,4529884,7549292,houdini
Mar 2  2019 19:14:48,589,9.8 m,9,4790848,7562604,houdini
Mar 2  2019 19:14:47,591,9.8 m,9,4722336,7550320,houdini
Mar 2  2019 19:14:36,595,9.9 m,9,4785276,7602540,houdini
Mar 2  2019 19:13:25,1815,30.2 m,9,4725208,7568752,houdini
Mar 2  2019 19:13:17,1296,21.6 m,9,3233732,5686300,houdini
Mar 2  2019 19:14:18,1181,19.6 m,9,4717696,7529832,houdini
Mar 2  2019 0:28:28,46234,12.8 h,9,4806716,7635824,houdini
Mar 2  2019 0:28:26,46223,12.8 h,9,4832212,7593844,houdini
Mar 2  2019 19:13:31,1782,29.7 m,9,4876680,7570800,houdini
Mar 2  2019 19:13:21,1808,30.1 m,9,4675228,7504236,houdini
Mar 2  2019 19:14:38,594,9.9 m,9,4717540,7517552,houdini
Mar 2  2019 19:14:33,1172,19.5 m,9,4741356,7542128,houdini
Mar 2  2019 19:14:30,1173,19.5 m,9,4728512,7550316,houdini
Mar 2  2019 19:14:38,597,9.9 m,9,4875580,7562608,houdini
Mar 2  2019 19:13:19,1805,30.0 m,9,4913232,7593324,houdini
Mar 2  2019 19:13:33,1807,30.1 m,9,4747608,7569776,houdini
Mar 2  2019 0:28:29,46239,12.8 h,9,4834600,7561584,houdini
Mar 2  2019 0:28:32,46018,12.7 h,9,4805464,7603044,houdini
Mar 2  2019 19:13:41,1800,30.0 m,9,4725788,7554416,houdini
Mar 2  2019 19:13:15,1290,21.5 m,9,4823108,7574896,houdini
Mar 2  2019 19:14:50,590,9.8 m,9,4726124,7538032,houdini
Mar 2  2019 19:14:22,1175,19.5 m,9,4770364,7587180,houdini
Mar 2  2019 19:14:22,1180,19.6 m,9,4708148,7538028,houdini
Mar 2  2019 19:14:49,590,9.8 m,9,4841376,7570796,houdini
Mar 2  2019 19:13:12,1291,21.5 m,9,4712080,7389552,houdini
Mar 2  2019 19:13:39,1792,29.8 m,9,4873568,7568752,houdini
Mar 2  2019 0:28:31,46132,12.8 h,9,4895700,7594856,houdini
Mar 2  2019 0:28:34,46189,12.8 h,9,4848996,7594864,houdini
Mar 2  2019 0:29:01,45825,12.7 h,9,4831220,7652212,houdini
Mar 2  2019 19:13:34,1805,30.0 m,9,4861104,7562600,houdini
Mar 2  2019 19:13:58,1181,19.6 m,9,4850668,7578992,houdini
Mar 2  2019 19:14:26,1176,19.6 m,9,4508548,7573876,houdini
Mar 2  2019 19:15:02,580,9.6 m,9,4936904,7583080,houdini
Mar 2  2019 19:14:52,589,9.8 m,9,4775664,7566700,houdini
Mar 2  2019 19:14:24,1176,19.6 m,9,4749200,7558512,houdini
Mar 2  2019 19:13:57,1183,19.7 m,9,4737728,7553900,houdini
Mar 2  2019 19:13:34,1799,29.9 m,9,4664364,7499624,houdini
Mar 2  2019 19:13:10,1298,21.6 m,9,4505680,7542120,houdini
Mar 2  2019 0:28:34,46240,12.8 h,9,4875204,7599476,houdini
Mar 2  2019 0:28:53,46006,12.7 h,9,4847392,7652724,houdini
Mar 2  2019 0:28:55,69255,19.2 h,9,5900908,9372768,houdini
Mar 2  2019 0:28:57,69252,19.2 h,9,5903132,9478756,houdini
Mar 2  2019 0:28:53,46106,12.8 h,9,4851348,7594856,houdini
Mar 2  2019 0:28:50,45868,12.7 h,9,4927440,7639920,houdini
Mar 2  2019 0:28:55,69290,19.2 h,9,5754016,9397348,houdini
Mar 2  2019 0:28:51,46142,12.8 h,9,4915904,7603052,houdini
Mar 2  2019 0:28:51,46235,12.8 h,9,4898668,7591284,houdini
Mar 2  2019 0:28:55,69294,19.2 h,9,5725304,9335392,houdini
Mar 2  2019 0:28:48,45813,12.7 h,9,4854080,7668588,houdini
Mar 2  2019 0:28:59,45833,12.7 h,9,4863104,7590768,houdini
Mar 2  2019 0:28:50,46178,12.8 h,9,4851620,7648116,houdini
Mar 2  2019 0:28:51,45810,12.7 h,9,4845840,7656308,houdini
Mar 2  2019 0:28:57,45772,12.7 h,9,5989164,9555560,houdini
Mar 2  2019 0:28:51,46001,12.7 h,9,4863532,7639912,houdini
Mar 2  2019 0:28:59,46010,12.7 h,9,4828148,7660396,houdini
Mar 2  2019 0:29:01,45999,12.7 h,9,4829808,7654772,houdini
Mar 2  2019 0:28:50,45950,12.7 h,9,4862308,7644020,houdini
May 20  2019 17:41:09,37365,10.3 h,5,900956,6336304,maya arnold
May 20  2019 17:42:01,37297,10.3 h,5,896876,6335188,maya arnold
May 20  2019 17:41:21,37364,10.3 h,5,892436,6337140,maya arnold
May 20  2019 17:41:21,37362,10.3 h,5,887784,6390068,maya arnold
May 20  2019 17:42:05,37308,10.3 h,5,891980,6336940,maya arnold
May 20  2019 17:41:08,37377,10.3 h,5,902260,6330452,maya arnold
May 20  2019 17:41:14,37379,10.3 h,5,892288,6332732,maya arnold
May 20  2019 17:41:25,37340,10.3 h,5,895824,6331164,maya arnold
May 20  2019 17:41:25,37369,10.3 h,5,891672,6333008,maya arnold
May 20  2019 17:41:12,37433,10.3 h,5,890120,6335828,maya arnold
May 20  2019 17:41:06,37378,10.3 h,5,895968,6332276,maya arnold
May 20  2019 17:41:29,37362,10.3 h,5,896436,6336416,maya arnold
May 20  2019 17:41:28,37370,10.3 h,5,889888,6329584,maya arnold
May 20  2019 17:41:07,37377,10.3 h,5,898960,6332684,maya arnold
May 20  2019 17:41:03,37431,10.3 h,5,897948,6397464,maya arnold
May 20  2019 17:41:27,37347,10.3 h,5,895272,6332932,maya arnold
May 20  2019 17:41:47,37313,10.3 h,5,889860,6331268,maya arnold
May 20  2019 17:41:43,37318,10.3 h,5,885900,6330280,maya arnold
